Time(utc),GHI,DHI,DNI,LWD,wind_dir_min,wind_dir_avg,wind_dir_max,wind_speed_min,wind_speed_avg,wind_speed_max,air_temperature,relative_humidity,air_pressure,rain_accumulation,rain_duration,rain_intensity,hail_accumulation,hail_duration,hail_intensity,
18:59:00 27/10/2018,-0.6613,-0.6101,-0.1569,-0.1569,326.6,297.8,257.2,3.115,3.642,4.208,4.138,71.05,1006,60340,1006,1006,60340,1006,1006,
19:59:00 27/10/2018,-1.015,-0.9631,-0.1919,-0.1919,324.8,318.8,282.1,2.927,3.423,3.892,3.898,71.29,1006,60380,1006,1006,60380,1006,1006,
20:59:00 27/10/2018,-1.067,-1.026,-0.204,-0.204,292,259.9,226.5,2.968,3.62,4.21,3.77,67.86,1007,60440,1007,1007,60440,1007,1007,
21:59:00 27/10/2018,-1.406,-1.348,-0.261,-0.261,290.5,237.8,136.6,2.707,3.178,3.662,3.558,66.3,1008,60480,1008,1008,60480,1008,1008,
22:59:00 27/10/2018,-1.674,-1.605,-0.3248,-0.3248,262.3,174.6,116.7,2.708,3.142,3.538,3.295,67.28,1009,60540,1009,1009,60540,1009,1009,
23:59:00 27/10/2018,-2.923,-2.84,-0.565,-0.565,302.4,262.2,208.8,2.487,2.882,3.252,2.647,70.32,1010,60580,1010,1010,60580,1010,1010,
00:59:00 28/10/2018,-2.934,-2.882,-0.5518,-0.5518,327.3,309,284.6,2.382,2.69,3,2.248,70.83,1010,60600,1010,1010,60600,1010,1010,
01:59:00 28/10/2018,-2.859,-2.858,-0.5709,-0.5709,303.5,263.3,192.4,2.483,2.883,3.278,1.94,72.74,1011,60640,1011,1011,60640,1011,1011,
02:59:00 28/10/2018,-3.082,-3.033,-0.5835,-0.5835,326.3,284.1,247.6,2.662,3.04,3.393,1.565,75.36,1011,60660,1011,1011,60660,1011,1011,
03:59:00 28/10/2018,-3.166,-3.083,-0.5969,-0.5969,325.1,319.6,272,2.632,3.098,3.517,1.245,77.77,1012,60710,1012,1012,60710,1012,1012,
04:59:00 28/10/2018,-1.968,-1.993,-0.384,-0.384,283.7,195.3,160.6,2.698,3.153,3.642,1.362,78.41,1012,60730,1012,1012,60730,1012,1012,
05:59:00 28/10/2018,-0.6113,-0.5071,-0.1122,-0.1122,259.3,137.1,75.97,2.547,3.002,3.473,1.763,78.5,1013,60780,1013,1013,60780,1013,1013,
06:59:00 28/10/2018,4.21,4.334,-0.1585,-0.1585,207,180.2,112.6,2.558,3.068,3.575,1.422,84.04,1014,60840,1014,1014,60840,1014,1014,
07:59:00 28/10/2018,20.89,21.1,-0.01227,-0.01227,105.5,81.35,86.25,2.24,2.848,3.295,1.523,85,1014,60870,1014,1014,60870,1014,1014,
08:59:00 28/10/2018,29.41,29.72,0.06292,0.06292,98.32,81.58,86.22,2.918,3.385,3.785,1.81,82.39,1015,60900,1015,1015,60900,1015,1015,
09:59:00 28/10/2018,79.44,79.74,0.18,0.18,204.5,157.9,82.25,2.448,3.035,3.548,1.778,86.16,1015,60900,1015,1015,60900,1015,1015,
10:59:00 28/10/2018,55.11,55.37,0.2416,0.2416,176.8,100.8,56.25,2.432,3.008,3.547,2.27,83.7,1015,60900,1015,1015,60900,1015,1015,
11:59:00 28/10/2018,57.35,57.55,-0.1372,-0.1372,253.3,172.5,116.3,2.402,2.803,3.242,2.375,82.67,1016,60940,1016,1016,60940,1016,1016,
12:59:00 28/10/2018,60.21,60.3,0.0698,0.0698,213.6,145.1,76.5,2.623,3.055,3.492,2.902,80.95,1016,60960,1016,1016,60960,1016,1016,
13:59:00 28/10/2018,50.49,50.54,-0.1062,-0.1062,173.7,107,40.32,2.615,3.195,3.747,3.19,77.22,1016,60960,1016,1016,60960,1016,1016,
14:59:00 28/10/2018,58.34,57.21,9.489,9.489,153.1,94.37,77.73,2.422,2.948,3.5,3.598,73.76,1016,60960,1016,1016,60960,1016,1016,
15:59:00 28/10/2018,10.1,9.971,-0.2297,-0.2297,88.53,61.08,58.83,2.48,3.117,3.768,3.69,71.46,1016,60960,1016,1016,60960,1016,1016,
16:59:00 28/10/2018,-1.148,-1.327,-0.2962,-0.2962,130,91.98,60.25,2.628,3.29,4.007,3.632,71.06,1016,60960,1016,1016,60960,1016,1016,
17:59:00 28/10/2018,-1.743,-1.816,-0.3869,-0.3869,100.6,56.05,57.87,2.705,3.493,4.208,3.402,70.55,1017,61010,1017,1017,61010,1017,1017,
18:59:00 28/10/2018,-2.147,-2.098,-0.457,-0.457,72.5,63.97,62.62,2.675,3.378,4.178,2.967,70.43,1017,61020,1017,1017,61020,1017,1017,
19:59:00 28/10/2018,-2.208,-2.15,-0.4614,-0.4614,168.8,73.72,62.28,2.548,3.393,4.287,2.51,72.9,1017,61020,1017,1017,61020,1017,1017,
20:59:00 28/10/2018,-2.072,-2.017,-0.4336,-0.4336,96.22,79.48,63.3,2.472,3.195,3.897,2.313,75.81,1017,61020,1017,1017,61020,1017,1017,
21:59:00 28/10/2018,-1.739,-1.671,-0.3646,-0.3646,82.03,55.07,51.4,2.632,3.335,4.045,2.432,76.55,1016,60980,1016,1016,60980,1016,1016,
22:59:00 28/10/2018,-1.151,-1.07,-0.226,-0.226,86.83,56.72,67.98,2.453,3.195,3.973,2.577,77.17,1016,60960,1016,1016,60960,1016,1016,
23:59:00 28/10/2018,-1.318,-1.227,-0.2617,-0.2617,95.43,71.43,57.48,2.9,3.792,4.72,2.532,78.71,1016,60960,1016,1016,60960,1016,1016,
00:59:00 29/10/2018,-1.012,-0.9296,-0.202,-0.202,103.1,72.48,77.95,2.832,3.655,4.41,2.478,80.31,1015,60900,1015,1015,60900,1015,1015,
01:59:00 29/10/2018,-0.9675,-0.8735,-0.1964,-0.1964,89.88,47.15,58.08,2.655,3.397,4.2,2.315,81.57,1015,60900,1015,1015,60900,1015,1015,
02:59:00 29/10/2018,-0.683,-0.5943,-0.1382,-0.1382,70.2,39.15,57,2.937,3.708,4.455,2.415,82.19,1014,60860,1014,1014,60860,1014,1014,
03:59:00 29/10/2018,-0.609,-0.5101,-0.1142,-0.1142,79.65,60.73,65.67,2.895,3.748,4.65,2.667,81.98,1014,60860,1014,1014,60860,1014,1014,
04:59:00 29/10/2018,-0.6,-0.5043,-0.1092,-0.1092,110.3,66.98,78.68,2.552,3.348,4.26,2.813,82.6,1014,60840,1014,1014,60840,1014,1014,
05:59:00 29/10/2018,-0.348,-0.2566,-0.06718,-0.06718,98.58,59.97,58.75,2.967,3.758,4.595,3.205,82.54,1014,60840,1014,1014,60840,1014,1014,
06:59:00 29/10/2018,11.43,11.2,4.922,4.922,66.82,46.67,56.52,2.878,3.792,4.738,3.485,81.83,1014,60820,1014,1014,60820,1014,1014,
07:59:00 29/10/2018,55.84,55.9,2.227,2.227,83.45,52.47,64.82,2.758,3.532,4.345,3.83,80.04,1013,60780,1013,1013,60780,1013,1013,
08:59:00 29/10/2018,126.1,126.8,0.5799,0.5799,55.28,61.63,66.2,3.257,4.217,5.158,4.472,75.89,1012,60730,1012,1012,60730,1012,1012,
09:59:00 29/10/2018,134,134.8,0.3522,0.3522,82.28,76.87,89.2,3.573,4.525,5.562,4.772,71.15,1012,60720,1012,1012,60720,1012,1012,
10:59:00 29/10/2018,251.8,182.2,201.9,201.9,67.28,69.37,80.37,3.928,4.982,5.99,5.11,68.95,1012,60690,1012,1012,60690,1012,1012,
11:59:00 29/10/2018,107.2,106.9,2.416,2.416,65.53,65.58,83.98,3.618,4.755,5.823,5.017,69.13,1011,60640,1011,1011,60640,1011,1011,
12:59:00 29/10/2018,123.3,119.9,12.89,12.89,81.73,70.42,81.95,4.568,5.733,7.037,4.745,72.01,1009,60550,1009,1009,60550,1009,1009,
13:59:00 29/10/2018,87.04,87.35,0.5153,0.5153,78.3,77.27,84.53,4.142,5.363,6.638,4.69,72.81,1008,60500,1008,1008,60500,1008,1008,
14:59:00 29/10/2018,14.99,15.06,0.01022,0.01022,57.4,71.32,89.2,3.855,4.945,6.15,4.655,72.09,1008,60480,1008,1008,60480,1008,1008,
15:59:00 29/10/2018,1.715,1.748,-0.04237,-0.04237,67.05,65.22,76,3.902,4.912,5.995,4.342,75.44,1007,60440,1007,1007,60440,1007,1007,
16:59:00 29/10/2018,-0.3895,-0.3231,-0.06541,-0.06541,61.68,62.55,79.08,3.522,4.595,5.685,3.995,80.12,1006,60390,1006,1006,60390,1006,1006,
17:59:00 29/10/2018,-0.3278,-0.2587,-0.05908,-0.05908,62.95,54.22,74.45,3.36,4.238,5.165,3.982,84.75,1006,60340,1006,1006,60340,1006,1006,
18:59:00 29/10/2018,-0.3948,-0.3576,-0.0896,-0.0896,62.1,73.82,85.1,3.907,4.935,5.962,4.518,85.13,1004,60250,1004,1004,60250,1004,1004,
19:59:00 29/10/2018,-0.3693,-0.2941,-0.1253,-0.1253,88.75,77,77.15,4.035,4.988,5.887,4.943,88.99,1003,60180,1003,1003,60180,1003,1003,
20:59:00 29/10/2018,-0.3444,-0.2835,-0.1155,-0.1155,76.98,91.07,105.5,4.453,5.435,6.403,5.445,89.21,1002,60130,1002,1002,60130,1002,1002,
21:59:00 29/10/2018,-0.361,-0.2766,-0.07017,-0.07017,82.25,74.93,92.32,3.782,4.673,5.578,5.773,88.13,1001,60080,1001,1001,60080,1001,1001,
22:59:00 29/10/2018,-0.3835,-0.3449,-0.07578,-0.07578,74.85,78.13,95.68,3.765,4.913,6.097,6.14,86.77,999.6,59980,999.6,999.6,59980,999.6,999.6,
23:59:00 29/10/2018,-0.3114,-0.2769,-0.1083,-0.1083,89.87,81.38,97.45,3.9,4.833,5.805,6.575,85.76,998.6,59920,998.6,998.6,59920,998.6,998.6,
00:59:00 30/10/2018,-0.286,-0.2885,-0.09069,-0.09069,78.6,81.42,98.37,3.815,4.915,6.042,6.888,85.34,997.4,59850,997.4,997.4,59850,997.4,997.4,
01:59:00 30/10/2018,-0.3433,-0.3672,-0.09138,-0.09138,65.6,78.35,90.32,3.6,4.65,5.767,7.023,86.83,996.4,59780,996.4,996.4,59780,996.4,996.4,
02:59:00 30/10/2018,-0.4638,-0.4499,-0.05187,-0.05187,53.95,61.07,79.58,3.332,4.262,5.237,7.245,86.72,994.5,59670,994.5,994.5,59670,994.5,994.5,
03:59:00 30/10/2018,-0.3128,-0.2774,-0.06072,-0.06072,65.2,75.83,88.2,3.83,4.957,6.045,7.513,87.07,993.2,59590,993.2,993.2,59590,993.2,993.2,
04:59:00 30/10/2018,-0.288,-0.2919,-0.05716,-0.05716,71.9,82.77,91.47,4.358,5.493,6.597,7.66,90.37,991.9,59510,991.9,991.9,59510,991.9,991.9,
05:59:00 30/10/2018,-0.1133,-0.1152,-0.03073,-0.03073,62.22,81.23,98.28,3.835,4.93,6.08,8.032,91.14,990.7,59440,990.7,990.7,59440,990.7,990.7,
06:59:00 30/10/2018,2.362,2.362,-0.0153,-0.0153,52.97,65.63,83.53,3.567,4.475,5.468,8.627,90.68,989.6,59370,989.6,989.6,59370,989.6,989.6,
07:59:00 30/10/2018,5.054,5.06,-0.009419,-0.009419,63.68,68.78,83.03,3.555,4.518,5.513,9.292,90,988.8,59330,988.8,988.8,59330,988.8,988.8,
08:59:00 30/10/2018,6.217,6.247,-0.0114,-0.0114,82.48,61.88,82.38,2.858,3.728,4.598,9.778,89.94,988.1,59280,988.1,988.1,59280,988.1,988.1,
09:59:00 30/10/2018,16.02,16.04,-0.003637,-0.003637,128.1,100,100.8,2.667,3.377,4.087,10.17,90.67,987,59220,987,987,59220,987,987,
10:59:00 30/10/2018,21.15,21.08,-0.002731,-0.002731,89.9,86.45,95.28,2.435,3.097,3.768,11.08,90.05,986.3,59180,986.3,986.3,59180,986.3,986.3,
11:59:00 30/10/2018,45.06,44.96,0.2396,0.2396,114.6,92.32,101.6,2.677,3.383,4.07,12.52,86.2,985.7,59140,985.7,985.7,59140,985.7,985.7,
12:59:00 30/10/2018,80.15,80.27,0.1698,0.1698,167.4,140,130.3,1.287,1.765,2.203,13.39,83.12,985.7,59140,985.7,985.7,59140,985.7,985.7,
13:59:00 30/10/2018,163.8,130.2,163.1,163.1,148.6,169.2,184.2,1.482,2.145,2.805,14.52,78,985.9,59150,985.9,985.9,59150,985.9,985.9,
14:59:00 30/10/2018,75.57,61.41,144.5,144.5,188.4,215.1,185.8,1.337,1.893,2.48,14.26,77.86,986.2,59170,986.2,986.2,59170,986.2,986.2,
15:59:00 30/10/2018,7.218,5.788,29.18,29.18,267.7,291.7,285.9,1.783,2.312,2.818,13.54,79.94,987,59220,987,987,59220,987,987,
16:59:00 30/10/2018,-3.002,-2.86,-0.6956,-0.6956,267.9,281.4,296.9,1.97,2.487,2.973,11.87,84.54,988.6,59320,988.6,988.6,59320,988.6,988.6,
17:59:00 30/10/2018,-2.54,-2.356,-0.5899,-0.5899,258.4,266.4,275.1,2.715,3.202,3.697,11.08,80.69,989.7,59380,989.7,989.7,59380,989.7,989.7,
18:59:00 30/10/2018,-2.43,-2.323,-0.4815,-0.4815,289.3,301.6,308.5,1.672,2.008,2.307,9.805,83.22,989.7,59380,989.7,989.7,59380,989.7,989.7,
19:59:00 30/10/2018,-0.5717,-0.5814,-0.3053,-0.3053,286.8,289.8,261.9,1.417,1.803,2.173,9.695,84.89,990,59400,990,990,59400,990,990,
20:59:00 30/10/2018,-0.1962,-0.2563,-0.2735,-0.2735,127.4,136.4,130.9,2.112,2.687,3.307,9.645,87.42,989.8,59390,989.8,989.8,59390,989.8,989.8,
21:59:00 30/10/2018,-0.6,-0.3064,-0.4247,-0.4247,220,247.5,252,2.542,3.567,4.683,6.747,80.62,990.6,59440,990.6,990.6,59440,990.6,990.6,
22:59:00 30/10/2018,-0.4699,-0.2562,-0.242,-0.242,233.9,254.9,270.9,2.078,2.787,3.45,6.26,80.03,990.9,59460,990.9,990.9,59460,990.9,990.9,
23:59:00 30/10/2018,0.0413,0.1271,-0.3778,-0.3778,225,237.6,263.1,2.603,3.513,4.392,7.805,70.81,990.7,59440,990.7,990.7,59440,990.7,990.7,
00:59:00 31/10/2018,-1.441,-1.419,-0.6908,-0.6908,205.6,231.7,241.5,2.548,3.368,4.225,7.108,81.92,991.2,59470,991.2,991.2,59470,991.2,991.2,
01:59:00 31/10/2018,-0.8606,-0.8073,-0.3856,-0.3856,214.6,237.4,231,2.123,2.828,3.532,6.968,87.07,991.6,59500,991.6,991.6,59500,991.6,991.6,
02:59:00 31/10/2018,-0.9025,-0.7463,-0.5378,-0.5378,233.5,242,257.6,3.61,4.545,5.443,6.528,85.62,992.5,59550,992.5,992.5,59550,992.5,992.5,
03:59:00 31/10/2018,-0.5709,-0.4221,-0.3781,-0.3781,228.5,246.2,267.1,3.533,4.57,5.6,6.537,79.48,993.8,59630,993.8,993.8,59630,993.8,993.8,
04:59:00 31/10/2018,-0.3372,-0.323,-0.2641,-0.2641,237.6,255.1,270.1,3.285,4.13,5.002,6.59,80.36,994.9,59690,994.9,994.9,59690,994.9,994.9,
05:59:00 31/10/2018,-0.1521,-0.1983,-0.1334,-0.1334,224.2,253.5,255,1.798,2.588,3.263,6.562,90.88,995.6,59740,995.6,995.6,59740,995.6,995.6,
06:59:00 31/10/2018,4.441,4.446,-0.1578,-0.1578,213.7,231.7,251.3,3.627,4.86,6.163,8.27,90.98,997.3,59840,997.3,997.3,59840,997.3,997.3,
07:59:00 31/10/2018,39.17,37.53,10.04,10.04,224.8,241.6,252.8,5.248,6.775,8.197,8.74,86.73,999.7,59980,999.7,999.7,59980,999.7,999.7,
08:59:00 31/10/2018,81.27,74.25,26.98,26.98,229.8,251.4,267,4.177,5.398,6.59,8.917,85.28,1002,60100,1002,1002,60100,1002,1002,
09:59:00 31/10/2018,113.1,105.4,28.35,28.35,241,254.7,268.9,5.328,6.552,7.783,9.392,82.54,1003,60210,1003,1003,60210,1003,1003,
10:59:00 31/10/2018,208,161.7,137.7,137.7,249.8,262.2,276.9,5.358,6.507,7.545,9.748,79.96,1005,60310,1005,1005,60310,1005,1005,
11:59:00 31/10/2018,220.1,145.9,227.2,227.2,251.6,265.1,279,5.335,6.485,7.667,10.39,73.66,1006,60380,1006,1006,60380,1006,1006,
12:59:00 31/10/2018,186.8,120.5,220.1,220.1,253.5,265.3,277.1,5.25,6.195,7.098,10.7,70.05,1008,60460,1008,1008,60460,1008,1008,
13:59:00 31/10/2018,109.3,98.48,61.48,61.48,253.7,266.9,282.6,4.353,5.483,6.622,10.27,71.6,1009,60520,1009,1009,60520,1009,1009,
14:59:00 31/10/2018,54.02,43.91,89.15,89.15,249.4,262.8,271.1,4.408,5.53,6.582,9.6,76.68,1010,60590,1010,1010,60590,1010,1010,
15:59:00 31/10/2018,5.323,4.355,20.12,20.12,257.4,273.4,290,2.867,3.613,4.377,8.95,78.59,1011,60650,1011,1011,60650,1011,1011,
16:59:00 31/10/2018,-1.351,-1.241,-0.309,-0.309,270.8,288.7,306.7,1.827,2.308,2.787,8.513,80.22,1012,60720,1012,1012,60720,1012,1012,
17:59:00 31/10/2018,-2.204,-2.059,-0.5187,-0.5187,263.9,280.5,298.7,1.793,2.305,2.763,8.255,81,1013,60770,1013,1013,60770,1013,1013,
18:59:00 31/10/2018,-2.502,-2.359,-0.5924,-0.5924,264.9,282.6,293.9,2.098,2.492,2.892,7.473,83.94,1013,60810,1013,1013,60810,1013,1013,
19:59:00 31/10/2018,-1.98,-1.826,-0.4529,-0.4529,261.4,271.9,283.8,2.262,2.585,2.873,7.327,84.79,1014,60840,1014,1014,60840,1014,1014,
20:59:00 31/10/2018,-1.493,-1.405,-0.239,-0.239,264.6,275.8,272.7,2.182,2.4,2.598,7.273,84.07,1014,60840,1014,1014,60840,1014,1014,
21:59:00 31/10/2018,-1.325,-1.307,-0.169,-0.169,284,302.8,265.2,1.667,1.965,2.263,7.307,84.24,1014,60840,1014,1014,60840,1014,1014,
22:59:00 31/10/2018,-1.09,-1.068,-0.1551,-0.1551,326,324.4,274.1,1.78,2.017,2.24,7.778,86.72,1014,60840,1014,1014,60840,1014,1014,
23:59:00 31/10/2018,-1.6,-1.562,-0.2967,-0.2967,338.1,332.2,319.2,1.972,2.15,2.317,7.852,88.4,1014,60840,1014,1014,60840,1014,1014,
00:59:00 01/11/2018,-1.089,-1.074,-0.1642,-0.1642,251.9,224,172.8,1.81,2.103,2.392,7.912,88.89,1014,60830,1014,1014,60830,1014,1014,
01:59:00 01/11/2018,-0.8701,-0.8691,-0.14,-0.14,213.5,162.6,104.4,1.588,2.04,2.495,8.098,87.87,1014,60810,1014,1014,60810,1014,1014,
02:59:00 01/11/2018,-0.9957,-0.9681,-0.1903,-0.1903,138,122.6,100.6,1.923,2.422,2.928,8.273,85.53,1013,60780,1013,1013,60780,1013,1013,
03:59:00 01/11/2018,-1.237,-1.233,-0.2274,-0.2274,153.2,105.8,119.6,1.755,2.352,2.88,8.207,86.39,1013,60780,1013,1013,60780,1013,1013,
04:59:00 01/11/2018,-0.5379,-0.5252,-0.09076,-0.09076,163.2,126.6,111.4,1.715,2.18,2.593,8.413,86.77,1013,60780,1013,1013,60780,1013,1013,
05:59:00 01/11/2018,-0.5216,-0.4952,-0.1068,-0.1068,167,122.8,79.43,1.927,2.238,2.54,8.198,87.8,1012,60750,1012,1012,60750,1012,1012,
06:59:00 01/11/2018,7.995,8.045,0.4089,0.4089,127.2,79.03,92.32,2.227,2.818,3.355,8.092,82.58,1012,60720,1012,1012,60720,1012,1012,
07:59:00 01/11/2018,97.73,60.27,232.7,232.7,196.9,154.7,147.4,1.78,2.23,2.67,8.408,79.44,1012,60720,1012,1012,60720,1012,1012,
08:59:00 01/11/2018,186.9,48.97,614.8,614.8,140.2,113.5,106,1.798,2.275,2.732,9.162,74.42,1011,60680,1011,1011,60680,1011,1011,
09:59:00 01/11/2018,239.4,56.18,613.6,613.6,79.27,60.08,66.17,1.93,2.577,3.205,9.403,73.4,1011,60650,1011,1011,60650,1011,1011,
10:59:00 01/11/2018,301.8,70.15,705.7,705.7,102.2,72.25,54.82,2.428,2.85,3.303,10.31,73.29,1010,60600,1010,1010,60600,1010,1010,
11:59:00 01/11/2018,205.6,131.9,227.7,227.7,94.85,87.88,73.87,2.082,2.645,3.258,10.49,77.5,1009,60560,1009,1009,60560,1009,1009,
12:59:00 01/11/2018,161.9,133.3,97.98,97.98,100.8,64.37,45.37,2.498,2.977,3.493,10.25,81.75,1008,60500,1008,1008,60500,1008,1008,
13:59:00 01/11/2018,119.2,106.6,62.94,62.94,113.8,65.22,59.95,2.393,2.842,3.285,10.16,83.25,1008,60480,1008,1008,60480,1008,1008,
14:59:00 01/11/2018,41.25,41.44,-0.07769,-0.07769,58.82,36.23,50.45,2.018,2.418,2.86,9.965,84.66,1007,60440,1007,1007,60440,1007,1007,
15:59:00 01/11/2018,2.886,2.891,-0.3352,-0.3352,93.07,45.48,48.32,2.002,2.355,2.702,9.522,86.56,1007,60400,1007,1007,60400,1007,1007,
16:59:00 01/11/2018,-1.09,-1.055,-0.2078,-0.2078,154.4,73.35,53.77,2.053,2.307,2.542,9.208,87.62,1006,60360,1006,1006,60360,1006,1006,
17:59:00 01/11/2018,-0.9213,-0.8928,-0.181,-0.181,100,81.2,86.93,2.022,2.462,2.933,8.905,87.64,1006,60360,1006,1006,60360,1006,1006,
18:59:00 01/11/2018,-0.6672,-0.6492,-0.1339,-0.1339,128.9,67.17,73.82,1.962,2.395,2.83,8.732,88.69,1005,60300,1005,1005,60300,1005,1005,
19:59:00 01/11/2018,-0.884,-0.8704,-0.1615,-0.1615,206.4,165.2,153,1.497,1.93,2.322,8.792,89.29,1005,60300,1005,1005,60300,1005,1005,
20:59:00 01/11/2018,-1.668,-1.629,-0.3465,-0.3465,135.1,85.08,54.47,1.73,2.083,2.402,8.78,89.48,1004,60240,1004,1004,60240,1004,1004,
21:59:00 01/11/2018,-2.622,-2.546,-0.5068,-0.5068,336.6,325.9,291.2,2.055,2.237,2.42,8.137,91.13,1004,60240,1004,1004,60240,1004,1004,
22:59:00 01/11/2018,-2.047,-2.013,-0.3697,-0.3697,289.9,293,298.8,1.442,1.768,2.093,7.938,92.26,1004,60220,1004,1004,60220,1004,1004,
23:59:00 01/11/2018,-1.839,-1.785,-0.3096,-0.3096,308.5,325.8,338.1,1.345,1.655,1.985,7.947,92.72,1004,60240,1004,1004,60240,1004,1004,
00:59:00 02/11/2018,-1.875,-1.746,-0.4086,-0.4086,313,320.6,327.4,2.063,2.382,2.685,8.003,92.95,1004,60240,1004,1004,60240,1004,1004,
01:59:00 02/11/2018,-1.535,-1.402,-0.3646,-0.3646,308.9,316.8,325.4,2.217,2.572,2.927,7.718,92.92,1004,60240,1004,1004,60240,1004,1004,
02:59:00 02/11/2018,-0.9033,-0.7474,-0.1916,-0.1916,292.1,302.2,311.7,2.38,2.905,3.415,7.813,92.15,1004,60240,1004,1004,60240,1004,1004,
03:59:00 02/11/2018,-0.6404,-0.474,-0.07291,-0.07291,269.8,284.9,294.2,2.308,2.838,3.398,7.818,90.94,1005,60280,1005,1005,60280,1005,1005,
04:59:00 02/11/2018,-0.558,-0.4627,-0.08512,-0.08512,254,266.5,280.1,2.733,3.403,4.03,7.877,90.59,1005,60310,1005,1005,60310,1005,1005,
05:59:00 02/11/2018,-0.8455,-0.7462,-0.2938,-0.2938,258.7,274.4,284.8,2.065,2.662,3.227,8,90.69,1006,60360,1006,1006,60360,1006,1006,
06:59:00 02/11/2018,8.579,8.779,-0.1285,-0.1285,256.6,271.6,287.2,2.367,2.973,3.64,8.057,90.23,1007,60400,1007,1007,60400,1007,1007,
07:59:00 02/11/2018,29.51,29.66,0.01123,0.01123,261.5,281.8,297,2.378,3.103,3.802,8.387,89.87,1008,60470,1008,1008,60470,1008,1008,
08:59:00 02/11/2018,49.61,49.85,0.1452,0.1452,263.1,282.3,293.8,2.247,2.998,3.788,9.157,87.49,1008,60480,1008,1008,60480,1008,1008,
09:59:00 02/11/2018,82.03,81.07,4.366,4.366,261.5,276.3,290.2,2.7,3.378,4.075,9.458,85.38,1008,60480,1008,1008,60480,1008,1008,
10:59:00 02/11/2018,119.4,117.4,8.59,8.59,279.3,291.9,303.6,1.942,2.577,3.21,10.19,82.39,1009,60530,1009,1009,60530,1009,1009,
11:59:00 02/11/2018,240,156.3,267.2,267.2,267.7,288.1,301.8,2.097,2.775,3.43,11.54,75.11,1009,60540,1009,1009,60540,1009,1009,
12:59:00 02/11/2018,40.51,40.83,0.02958,0.02958,247.8,270.6,294.3,2.44,3.297,4.19,11.57,73.65,1009,60550,1009,1009,60550,1009,1009,
13:59:00 02/11/2018,21.97,22.04,-0.05164,-0.05164,253.8,276.9,289.2,2.16,2.977,3.818,10.82,80.48,1010,60600,1010,1010,60600,1010,1010,
14:59:00 02/11/2018,28.28,28.45,0.07563,0.07563,252.3,263.9,276.3,4.433,5.205,5.987,10.87,83.15,1010,60610,1010,1010,60610,1010,1010,
15:59:00 02/11/2018,3.311,3.358,0.1208,0.1208,255.7,264.4,274.7,4.44,5.365,6.163,10.9,82.91,1011,60680,1011,1011,60680,1011,1011,
16:59:00 02/11/2018,-1.047,-0.9839,-0.2609,-0.2609,251.4,261.5,272.4,4.342,5.205,5.995,10.52,82.12,1013,60760,1013,1013,60760,1013,1013,
17:59:00 02/11/2018,-1.379,-1.325,-0.2698,-0.2698,259,268.7,284.3,3.552,4.308,4.995,9.987,81.83,1014,60840,1014,1014,60840,1014,1014,
18:59:00 02/11/2018,-2.113,-2.018,-0.5834,-0.5834,266.6,278.7,291.2,3.098,3.773,4.477,9.182,84.42,1014,60860,1014,1014,60860,1014,1014,
19:59:00 02/11/2018,-2.352,-2.26,-0.7344,-0.7344,259.9,269.7,280.1,4.383,5.158,5.89,8.5,85.7,1015,60920,1015,1015,60920,1015,1015,
20:59:00 02/11/2018,-2.374,-2.237,-0.7124,-0.7124,249,256.6,264.1,4.593,5.46,6.243,7.9,86.3,1016,60970,1016,1016,60970,1016,1016,
21:59:00 02/11/2018,-2.378,-2.229,-0.6228,-0.6228,242.9,250.6,258.8,4.693,5.392,6.005,7.337,86.61,1017,61020,1017,1017,61020,1017,1017,
22:59:00 02/11/2018,-1.775,-1.655,-0.4533,-0.4533,242,248.8,255.4,4.617,5.392,6.075,6.723,87.63,1017,61040,1017,1017,61040,1017,1017,
23:59:00 02/11/2018,-1.825,-1.747,-0.5558,-0.5558,250,256.8,264,4.748,5.422,6,6.705,86.87,1018,61080,1018,1018,61080,1018,1018,
00:59:00 03/11/2018,-2.286,-2.199,-0.701,-0.701,255.8,261.2,266.9,4.17,4.732,5.222,6.15,87.96,1018,61100,1018,1018,61100,1018,1018,
01:59:00 03/11/2018,-2.37,-2.277,-0.7562,-0.7562,256.8,262.3,268,4.145,4.707,5.16,5.82,88.34,1019,61140,1019,1019,61140,1019,1019,
02:59:00 03/11/2018,-2.287,-2.261,-0.8042,-0.8042,258.8,265.8,273.2,3.675,4.483,5.175,5.758,88.52,1019,61140,1019,1019,61140,1019,1019,
03:59:00 03/11/2018,-2.446,-2.32,-0.6855,-0.6855,255.7,260,265.1,4.107,4.525,4.888,5.348,89.56,1019,61160,1019,1019,61160,1019,1019,
04:59:00 03/11/2018,-2.388,-2.265,-0.6503,-0.6503,261.1,269.8,280.8,2.992,3.578,4.165,4.668,91.12,1020,61200,1020,1020,61200,1020,1020,
05:59:00 03/11/2018,-2.301,-2.22,-0.6533,-0.6533,293.5,301.2,308.3,2.64,3.037,3.437,4.162,91.75,1020,61200,1020,1020,61200,1020,1020,
06:59:00 03/11/2018,9.271,8.362,5.604,5.604,292.2,300.5,307.9,2.412,2.738,3.11,4.205,91.87,1021,61240,1021,1021,61240,1021,1021,
