Time(utc),GHI,DHI,DNI,LWD,wind_dir_min,wind_dir_avg,wind_dir_max,wind_speed_min,wind_speed_avg,wind_speed_max,air_temperature,relative_humidity,air_pressure,rain_accumulation,rain_duration,rain_intensity,hail_accumulation,hail_duration,hail_intensity,
18:59:00 23/06/2019,81.6,51.91,172.7,315.2,149,94.67,83.53,1.068,1.36,1.625,18.14,46.28,1019,0,0,0,0,0,0,
19:59:00 23/06/2019,18.41,15.72,47.41,312.1,226.4,138.6,107.9,0.6417,0.8333,1.023,16.95,44.92,1019,0,0,0,0,0,0,
20:59:00 23/06/2019,-2.567,-2.53,-0.6505,312.8,92.13,90.48,78.78,0.4917,0.6617,0.8267,15.6,54.07,1020,0,0,0,0,0,0,
21:59:00 23/06/2019,-2.916,-3.156,-0.6668,309,222,166.1,124.3,0.4383,0.5983,0.7417,14.49,61.48,1020,0,0,0,0,0,0,
22:59:00 23/06/2019,-2.335,-2.558,-0.5472,313.4,186.2,102.9,99.85,0.3783,0.5467,0.7283,13.87,65.81,1020,0,0,0,0,0,0,
23:59:00 23/06/2019,-2.043,-2.277,-0.4862,310.3,168.9,117.4,77.32,0.385,0.5917,0.7833,13.4,69.94,1021,0,0,0,0,0,0,
00:59:00 24/06/2019,-2.087,-2.327,-0.4818,311.1,132.2,82.47,63.68,0.4333,0.6067,0.7817,13.11,72.81,1021,0,0,0,0,0,0,
01:59:00 24/06/2019,-1.737,-2.048,-0.4527,307.5,180.7,79.98,59.38,0.4883,0.6833,0.8633,13.01,74.38,1021,0,0,0,0,0,0,
02:59:00 24/06/2019,2.911,2.372,1.688,297,261.3,230.9,172,0.64,0.7967,0.9617,13.02,76.02,1021,0,0,0,0,0,0,
03:59:00 24/06/2019,62.21,33.61,232.2,296.5,195.9,142.9,77.25,0.4183,0.6133,0.8,12.91,76.21,1021,0,0,0,0,0,0,
04:59:00 24/06/2019,115.6,74.22,227.1,306.2,127.4,85.83,76.13,0.4517,0.62,0.775,14.31,71.39,1021,0,0,0,0,0,0,
05:59:00 24/06/2019,294.7,119.4,491.2,308.3,82.6,71.85,84.53,0.8367,1.032,1.213,15.81,65.89,1021,0,0,0,0,0,0,
06:59:00 24/06/2019,385.5,201.5,378.1,321.2,67.52,72.37,83.5,1.007,1.233,1.453,17.66,57.63,1021,0,0,0,0,0,0,
07:59:00 24/06/2019,504,207.3,482.7,324.8,99.95,102.9,110.4,0.9917,1.222,1.438,19.01,52.12,1021,0,0,0,0,0,0,
08:59:00 24/06/2019,669.3,132.3,759,319.5,109.5,112.9,127.3,1.2,1.437,1.673,20.49,39.69,1021,0,0,0,0,0,0,
09:59:00 24/06/2019,777.3,112.3,846.3,321.3,99.6,104.2,113.8,1.97,2.327,2.677,21.05,36.73,1021,0,0,0,0,0,0,
10:59:00 24/06/2019,830,161.4,811.9,325.9,110,121,127,2.312,2.725,3.125,21.12,40.93,1021,0,0,0,0,0,0,
11:59:00 24/06/2019,640.5,334.4,370.7,338.1,125,139.5,153.8,2.04,2.525,2.978,21.41,39.7,1021,0,0,0,0,0,0,
12:59:00 24/06/2019,807.9,186.9,771.5,327.2,127.3,133,144.4,1.925,2.382,2.807,22.43,31.65,1021,0,0,0,0,0,0,
13:59:00 24/06/2019,710,204.2,679.6,329.8,112.2,129.7,145.5,2,2.482,2.955,22.32,25.12,1004,0,0,0,0,0,0,
14:59:00 24/06/2019,631.5,157,724.1,330.6,131.8,148.5,164.8,2.177,2.708,3.23,22.85,31.51,1020,0,0,0,0,0,0,
15:59:00 24/06/2019,465.4,154.7,566.8,333.8,131.6,148.6,162.2,2.46,3.048,3.655,22.05,40.12,1020,0,0,0,0,0,0,
16:59:00 24/06/2019,358.2,152.4,498.6,338.2,129.1,144.8,160,2.457,3.035,3.56,21.94,42.75,1020,0,0,0,0,0,0,
17:59:00 24/06/2019,230.1,94.56,477.9,329.4,122.4,139.1,154.6,2.435,3.045,3.655,20.98,47.82,1020,0,0,0,0,0,0,
18:59:00 24/06/2019,69.13,53.58,81.47,319,113.2,127.8,143.4,2.382,2.933,3.512,19.41,43.77,1020,0,0,0,0,0,0,
19:59:00 24/06/2019,27.63,18.54,156.7,327,103.8,116.2,128.4,2.638,3.122,3.623,18.21,46.04,1021,0,0,0,0,0,0,
20:59:00 24/06/2019,-1.852,-1.779,-0.5333,313.8,102.3,112.8,124.1,2.368,2.863,3.333,17.08,56.62,1021,0,0,0,0,0,0,
21:59:00 24/06/2019,-2.841,-2.805,-0.4657,309.2,101.8,114.2,127.3,2.802,3.315,3.82,16.15,64.86,1021,0,0,0,0,0,0,
22:59:00 24/06/2019,-2.666,-2.63,-0.4373,309.1,108.3,122,135.7,2.517,3.052,3.57,15.59,69.95,1020,0,0,0,0,0,0,
23:59:00 24/06/2019,-2.869,-2.834,-0.4634,305.9,105.8,119.1,133.9,2.107,2.543,2.977,15.04,78.87,1020,0,0,0,0,0,0,
00:59:00 25/06/2019,-2.795,-2.746,-0.4837,308.4,91.63,104.6,116.8,1.732,2.078,2.415,14.75,84.82,1020,0,0,0,0,0,0,
01:59:00 25/06/2019,-2.218,-2.175,-0.3948,321.5,84.82,93.82,103.2,1.842,2.162,2.487,14.56,87.54,1020,0,0,0,0,0,0,
02:59:00 25/06/2019,4.844,4.91,-0.0445,316.2,67.67,78.55,89.18,1.297,1.585,1.845,14.13,89.24,1019,0,0,0,0,0,0,
03:59:00 25/06/2019,44.43,41.24,29.3,318.6,65.02,70.37,81.4,1.085,1.345,1.6,14.31,89.44,1019,0,0,0,0,0,0,
04:59:00 25/06/2019,140.5,82.91,236.4,322.9,73.3,72.4,82.25,1.252,1.532,1.833,15.31,86.67,1019,0,0,0,0,0,0,
05:59:00 25/06/2019,275.4,108.4,460.8,329,88.12,102,115.3,1.513,1.837,2.173,17.12,80.74,1018,0,0,0,0,0,0,
06:59:00 25/06/2019,376.2,165.1,433.1,337.8,95.83,107,117.3,2.527,2.965,3.432,18.12,76.43,1018,0,0,0,0,0,0,
07:59:00 25/06/2019,570.5,128,722.4,338.7,98.95,109.1,120.5,2.463,2.923,3.357,19.24,72.57,1018,0,0,0,0,0,0,
08:59:00 25/06/2019,682.6,116.9,795.1,348.2,107.6,115.9,128.8,1.992,2.473,2.942,21.3,65.26,1018,0,0,0,0,0,0,
09:59:00 25/06/2019,724.4,188.3,684.5,358.1,110.6,124.9,140.1,2.597,3.163,3.725,22.75,59.83,1018,0,0,0,0,0,0,
10:59:00 25/06/2019,603.2,380.2,273.1,375.8,123.7,140.6,151.7,2.56,3.155,3.752,23.4,57.39,1018,0,0,0,0,0,0,
11:59:00 25/06/2019,697.6,372,392.9,377.2,121.4,135.6,150.9,2.54,3.103,3.625,24.13,55.93,1017,0,0,0,0,0,0,
12:59:00 25/06/2019,633.5,392.4,303.9,384.2,128.5,143.5,153.5,2.328,2.86,3.397,24.81,54.94,1017,0,0,0,0,0,0,
13:59:00 25/06/2019,659.7,222.9,585.2,375.8,125.4,139.7,154.1,2.482,3.05,3.573,25.59,53.77,1017,0,0,0,0,0,0,
14:59:00 25/06/2019,570.2,154.7,638.4,370.9,134.5,150.2,165.8,2.737,3.442,4.238,25.23,50.86,1016,0,0,0,0,0,0,
15:59:00 25/06/2019,472.2,124,639.9,371.1,139.2,154.8,170.8,2.71,3.385,4.1,25.32,51.8,1016,0,0,0,0,0,0,
16:59:00 25/06/2019,339,110.4,546.1,373.6,132.9,153.5,166.5,2.372,2.96,3.535,25.36,51.4,1016,0,0,0,0,0,0,
17:59:00 25/06/2019,179.4,97.35,287.7,376.3,118.4,136.5,151.4,2.022,2.458,2.902,24.94,53.59,1015,0,0,0,0,0,0,
18:59:00 25/06/2019,88.46,63.88,145.6,372.8,130.6,144,157.2,2.017,2.453,2.9,23.93,56.39,1015,0,0,0,0,0,0,
19:59:00 25/06/2019,17.53,16.49,18.54,367.6,136.2,145.9,160.5,2.092,2.508,2.92,22.82,56.06,1015,0,0,0,0,0,0,
20:59:00 25/06/2019,-1.561,-1.528,-0.3954,364.4,132.1,149,165.5,1.953,2.382,2.842,21.67,58.85,1015,0,0,0,0,0,0,
21:59:00 25/06/2019,-2.106,-2.064,-0.3322,361.7,141,155.9,172,1.903,2.363,2.827,20.98,62.59,1015,0,0,0,0,0,0,
22:59:00 25/06/2019,-2.018,-1.943,-0.3344,360.4,152.9,168.5,187.2,1.478,1.915,2.323,20.48,64.03,1014,0,0,0,0,0,0,
23:59:00 25/06/2019,-2.114,-2.049,-0.3289,359.6,142.1,156.6,172.8,1.243,1.533,1.842,19.88,67.81,1014,0,0,0,0,0,0,
00:59:00 26/06/2019,-2.235,-2.16,-0.3634,356.2,125.2,135.7,146.9,0.9217,1.143,1.365,19.01,73.59,1014,0,0,0,0,0,0,
01:59:00 26/06/2019,-1.865,-1.793,-0.2825,355.5,136.4,147.1,158.4,1.177,1.417,1.668,18.63,76.64,1013,0,0,0,0,0,0,
02:59:00 26/06/2019,4.457,4.595,0.286,355.5,132.3,144.8,156.1,1.287,1.528,1.772,18.78,75.1,1013,0,0,0,0,0,0,
03:59:00 26/06/2019,54.99,40.3,130.5,358.8,122.3,136.5,151,1.163,1.428,1.68,19.23,72.87,1012,0,0,0,0,0,0,
04:59:00 26/06/2019,138.4,90.26,219.3,363.8,116.3,127.8,139.4,1.118,1.367,1.633,19.65,73.43,1012,0,0,0,0,0,0,
05:59:00 26/06/2019,234.3,151.8,233.3,371.8,135.5,152,160.9,0.9183,1.15,1.36,21.18,68.82,1011,0,0,0,0,0,0,
06:59:00 26/06/2019,365,169,395.2,375.7,182.9,202.7,219.2,0.705,0.95,1.18,23.67,60.2,1011,0,0,0,0,0,0,
07:59:00 26/06/2019,519.2,185.1,556.7,385.4,256.4,263.2,277,1.057,1.32,1.578,25.89,53.91,1011,0,0,0,0,0,0,
08:59:00 26/06/2019,550.3,298.8,362.9,404.2,153.1,152.5,164.7,0.965,1.262,1.533,27.17,53.36,1011,0,0,0,0,0,0,
09:59:00 26/06/2019,724.6,270.8,581.8,399.5,105.6,115.5,126.8,1.378,1.648,1.91,26.54,57.22,1011,0,0,0,0,0,0,
10:59:00 26/06/2019,756.8,299.7,553.6,411.8,242.4,252,252.6,1.778,2.23,2.673,28.92,52.23,1010,0,0,0,0,0,0,
11:59:00 26/06/2019,792.5,197.3,712.2,395.2,285,300.6,309,2.99,3.715,4.425,27.34,57.09,1011,0,0,0,0,0,0,
12:59:00 26/06/2019,723.8,186.8,661.4,383,287,298.2,308.2,3.228,4.148,4.983,25.66,57.2,1011,0,0,0,0,0,0,
13:59:00 26/06/2019,612.9,243,497.3,379.8,293.2,308,298.5,3.513,4.297,5.032,24.6,61.99,1011,0,0,0,0,0,0,
14:59:00 26/06/2019,494.7,277.8,332.6,373.3,295.5,307.3,300.4,3.98,5.263,6.5,23.04,63.18,1012,0,0,0,0,0,0,
15:59:00 26/06/2019,263.8,252.8,23.22,388.2,297,308.2,319,3.625,4.497,5.422,21.48,66.52,1012,0,0,0,0,0,0,
16:59:00 26/06/2019,178.7,164.5,40.39,389.4,300.5,309.7,300.5,3.003,3.855,4.67,20.58,69.9,1012,0,0,0,0,0,0,
17:59:00 26/06/2019,97.01,97.21,0.6111,378.7,294.8,305.5,302.2,3.033,3.743,4.478,19.6,70.88,1012,0,0,0,0,0,0,
18:59:00 26/06/2019,30.1,30.24,-0.05982,390.5,293.3,303.8,295.5,2.573,3.308,4.01,19.05,71.29,1012,0,0,0,0,0,0,
19:59:00 26/06/2019,6.258,6.34,-0.07752,389.8,284.6,300.1,316.1,3.228,4.155,5.02,17.77,72.64,1013,0,0,0,0,0,0,
20:59:00 26/06/2019,-0.03951,-0.04004,-0.09409,385.1,288.2,301.1,313.6,3.272,3.895,4.562,17.2,72.79,1013,0,0,0,0,0,0,
21:59:00 26/06/2019,-0.786,-0.7814,-0.1307,377.5,282.4,293.1,286.4,2.49,3.185,3.888,16.5,74.5,1013,0,0,0,0,0,0,
22:59:00 26/06/2019,-0.4147,-0.4132,-0.04445,384.2,276.5,290.6,299.7,2.732,3.52,4.29,15.87,75.47,1013,0,0,0,0,0,0,
23:59:00 26/06/2019,-0.4324,-0.4232,-0.0319,381.3,276.3,292.2,301.9,3.122,3.79,4.472,15.14,76.61,1014,0,0,0,0,0,0,
00:59:00 27/06/2019,-0.4359,-0.4295,-0.04359,375.8,278,291.1,302.6,3.332,4.145,5.012,14.44,75.78,1014,0,0,0,0,0,0,
01:59:00 27/06/2019,-0.6122,-0.6189,-0.1422,360.7,277.5,295,311.7,3.172,4.038,4.848,13.87,75.4,1014,0,0,0,0,0,0,
02:59:00 27/06/2019,4.402,4.382,-0.1632,352.2,286.6,301.2,315.3,2.777,3.372,3.967,13.48,76.38,1014,0,0,0,0,0,0,
03:59:00 27/06/2019,28.63,28.67,-0.00228,360.9,286.1,300.7,313.9,3.025,3.708,4.373,13.35,76.03,1014,0,0,0,0,0,0,
04:59:00 27/06/2019,87.42,87.36,1.309,359.1,288.8,304.6,313.6,3.022,3.688,4.327,13.45,75.28,1014,0,0,0,0,0,0,
05:59:00 27/06/2019,275.8,174.5,269,335.3,282.1,297.9,315,3.138,3.973,4.75,14.01,71.76,1014,0,0,0,0,0,0,
06:59:00 27/06/2019,476.7,215.1,537.5,324.8,289.3,304.3,321,3.195,3.957,4.765,14.96,67.57,1014,0,0,0,0,0,0,
07:59:00 27/06/2019,569.8,259.5,510.3,329.7,281.5,298.8,303.2,3.065,3.967,4.755,15.68,65.66,1015,0,0,0,0,0,0,
08:59:00 27/06/2019,613.1,303.6,445.8,335.1,286.5,292.5,306.9,3.08,3.933,4.798,16.43,63.59,1015,0,0,0,0,0,0,
09:59:00 27/06/2019,737,280.1,579.3,331.4,281.6,293,309.3,3.337,4.222,5.1,17.1,61.74,1015,0,0,0,0,0,0,
10:59:00 27/06/2019,707.4,249.6,551.8,332.7,292.7,302.2,287.7,3.182,3.983,4.778,17.98,59.36,1016,0,0,0,0,0,0,
11:59:00 27/06/2019,741.3,211.3,632.8,332.4,281.5,296.4,304.2,3.015,3.792,4.57,18.64,56.97,1016,0,0,0,0,0,0,
12:59:00 27/06/2019,833.5,132.4,862.9,328.3,283.3,292.4,274.5,2.645,3.372,4.095,18.58,53.06,981.2,0,0,0,0,0,0,
13:59:00 27/06/2019,759.5,112.6,860.8,327.8,283.3,298.5,314.6,3.118,3.938,4.782,19.61,55.96,1015,0,0,0,0,0,0,
14:59:00 27/06/2019,537.4,186.3,531.8,338.9,292.1,307.7,299.6,3.075,3.885,4.652,19.92,55.67,1015,0,0,0,0,0,0,
15:59:00 27/06/2019,504.6,261.1,439.4,367,293.5,309.9,284.3,2.947,3.633,4.312,20.12,55.45,1015,0,0,0,0,0,0,
16:59:00 27/06/2019,394.2,132,635.9,347.2,297.8,304.4,300.1,3.047,3.78,4.555,20.01,59.99,1015,0,0,0,0,0,0,
17:59:00 27/06/2019,194.4,76.96,409.1,337,304.1,311.3,313.9,2.693,3.29,3.83,19.57,63.99,1015,0,0,0,0,0,0,
18:59:00 27/06/2019,82.01,51.03,171.9,345,299.1,311.1,303.2,2.36,2.953,3.522,18.74,68.94,1015,0,0,0,0,0,0,
19:59:00 27/06/2019,14.48,13.08,37.19,346.9,301.9,315.4,299.9,2.127,2.515,2.912,17.76,74.51,1016,0,0,0,0,0,0,
20:59:00 27/06/2019,-1.508,-1.537,-0.6651,322.3,286.6,299.4,306.7,1.893,2.28,2.678,16.77,77.93,1016,0,0,0,0,0,0,
21:59:00 27/06/2019,-2.272,-2.359,-0.6358,323.6,283.8,298,304.4,2.25,2.747,3.208,16.16,76.82,1016,0,0,0,0,0,0,
22:59:00 27/06/2019,-2.116,-2.208,-0.5868,323.9,285.3,302,301.8,2.068,2.557,3.092,15.9,75.74,1016,0,0,0,0,0,0,
23:59:00 27/06/2019,-2.296,-2.391,-0.5873,317.8,302.7,314.9,314.5,2.238,2.748,3.247,15.91,73.29,1016,0,0,0,0,0,0,
00:59:00 28/06/2019,-2.287,-2.389,-0.5761,317,310.7,323.5,299.5,2.17,2.698,3.173,15.83,72.31,1016,0,0,0,0,0,0,
01:59:00 28/06/2019,-2.561,-2.627,-0.6413,314,299.4,308.5,288.9,1.407,1.722,2.043,15.29,77.38,1016,0,0,0,0,0,0,
02:59:00 28/06/2019,3.5,3.037,2.807,312.6,302.7,302.6,302.9,1.328,1.618,1.91,14.88,82.5,1017,0,0,0,0,0,0,
03:59:00 28/06/2019,58.5,23.24,315.8,311.9,290.4,303.1,304.9,1.107,1.42,1.723,15.01,83.5,1017,0,0,0,0,0,0,
04:59:00 28/06/2019,169.8,43.62,566.2,315.7,303.6,305.6,295.2,1.233,1.547,1.858,16.19,79.99,1017,0,0,0,0,0,0,
05:59:00 28/06/2019,306.6,58.27,697.1,319.9,306.7,313.3,286.1,1.828,2.23,2.603,17.2,76.49,1017,0,0,0,0,0,0,
06:59:00 28/06/2019,447.2,70.97,770,323.1,283.5,259.6,259.6,1.752,2.125,2.482,18.17,70.54,1017,0,0,0,0,0,0,
07:59:00 28/06/2019,565.7,119.1,739.1,334.6,255.3,237.8,185.1,1.553,1.903,2.26,19.35,63.62,1018,0,0,0,0,0,0,
08:59:00 28/06/2019,587.6,122.9,659.1,339.7,277.6,263.5,241.1,1.243,1.567,1.875,20.52,54.37,1018,0,0,0,0,0,0,
09:59:00 28/06/2019,299.6,197.9,133.3,366.2,261,241.8,241.8,0.9867,1.267,1.537,20.78,53.61,1017,0,0,0,0,0,0,
10:59:00 28/06/2019,641.5,239.1,483.4,361.5,272.4,279.7,275.3,1.565,1.858,2.143,21.28,48.44,1017,0,0,0,0,0,0,
11:59:00 28/06/2019,546.8,239.2,373.2,371.6,194.2,207.6,226.4,1.333,1.682,2.002,22.04,47.26,1017,0,0,0,0,0,0,
12:59:00 28/06/2019,786.2,189.7,743.2,358.6,211.8,226.6,218.3,1.663,2.157,2.633,21.95,47.72,1017,0,0,0,0,0,0,
13:59:00 28/06/2019,741.8,75.97,891.6,338.6,278.8,271.8,269.5,1.755,2.257,2.752,22.69,42.21,1017,0.06,4,0.05667,0,0,0,
14:59:00 28/06/2019,630,85.43,832.7,341.8,289.8,304,282.4,2.07,2.527,2.99,22.92,43.58,1017,0,0,0,0,0,0,
15:59:00 28/06/2019,486.8,92.31,729.6,345,295.3,301.4,300.7,2.083,2.477,2.852,22.83,46.26,1017,0,0,0,0,0,0,
16:59:00 28/06/2019,369,62.16,738.4,342.6,283.7,291,292.4,2.162,2.568,2.983,22.64,48.67,1016,0,0,0,0,0,0,
17:59:00 28/06/2019,220.4,50.87,600.8,339.6,276.5,291.6,287.7,2.007,2.468,2.908,21.41,50.16,999.1,0,0,0,0,0,0,
18:59:00 28/06/2019,71.65,38.35,206.9,335.4,277.3,293.1,290,1.605,1.985,2.385,20.82,55.29,1016,0,0,0,0,0,0,
19:59:00 28/06/2019,19.32,13.63,100.2,353.7,260.7,274.5,288.1,1.128,1.43,1.717,19.73,58.89,1016,0,0,0,0,0,0,
20:59:00 28/06/2019,-2.15,-2.037,-0.8643,327.2,244.2,253.9,264.4,1.435,1.688,1.947,18.52,65.47,1016,0,0,0,0,0,0,
21:59:00 28/06/2019,-3.009,-2.93,-0.95,323.4,247.6,256,264,1.393,1.627,1.868,17.64,70.41,1016,0,0,0,0,0,0,
22:59:00 28/06/2019,-2.576,-2.439,-0.818,323.8,236,243.9,252.4,1.478,1.71,1.943,17.02,73.26,1016,0,0,0,0,0,0,
23:59:00 28/06/2019,-2.438,-2.331,-0.7888,324.4,245.1,254.2,262.7,1.777,2.065,2.347,16.37,78.21,1015,0,0,0,0,0,0,
00:59:00 29/06/2019,-2.313,-2.263,-0.807,323.2,250.1,260.3,270.4,1.658,1.925,2.198,15.92,84.07,1015,0,0,0,0,0,0,
01:59:00 29/06/2019,-2.146,-2.116,-0.8191,321,251.7,260.5,269.7,1.52,1.788,2.048,15.43,86.91,1015,0,0,0,0,0,0,
02:59:00 29/06/2019,4.107,4.012,0.2548,321.3,243.9,255.6,267.2,1.632,1.963,2.292,15.24,88.51,1014,0,0,0,0,0,0,
03:59:00 29/06/2019,53.59,33.48,179.4,318.5,243.3,258.5,272.8,1.847,2.24,2.637,14.9,88.07,1014,0,0,0,0,0,0,
04:59:00 29/06/2019,146,64.24,310.5,319.6,247,261,275,2.192,2.652,3.107,15.15,85.83,1014,0,0,0,0,0,0,
05:59:00 29/06/2019,303.5,91.2,564,320,249.8,265.7,281.4,2.267,2.88,3.447,15.87,80.67,1014,0,0,0,0,0,0,
06:59:00 29/06/2019,393.4,225.2,358.7,337.6,261.8,278,289.3,2.233,2.767,3.32,16.26,78.9,1013,0,0,0,0,0,0,
07:59:00 29/06/2019,530.6,174.8,577.7,335,258.8,275,289.9,2.292,2.805,3.315,16.96,77.1,1013,0,0,0,0,0,0,
08:59:00 29/06/2019,681.7,101.3,819.8,329.9,260.5,275.6,291.3,2.353,2.972,3.523,18.49,69.57,1013,0,0,0,0,0,0,
09:59:00 29/06/2019,779.2,93.02,876.6,334.6,260.3,277.1,270.4,2.33,2.86,3.433,20.38,60.66,1013,0,0,0,0,0,0,
10:59:00 29/06/2019,823.3,103.5,872.8,341,269.6,282.7,294.9,2.548,3.182,3.808,22,53.54,1013,0,0,0,0,0,0,
11:59:00 29/06/2019,828.2,124.3,845.6,342.8,288.8,303,293.1,2.518,3.202,3.827,23.2,45.75,1012,0,0,0,0,0,0,
12:59:00 29/06/2019,796.5,130.7,825.7,346.3,271.8,288.6,293.8,2.32,3.043,3.76,24.15,42.65,1012,0,0,0,0,0,0,
13:59:00 29/06/2019,722.9,134.6,788.6,350.3,266.5,282,292,2.702,3.273,3.832,24.87,40.33,1012,0,0,0,0,0,0,
14:59:00 29/06/2019,614.6,137.2,729,354.7,274.2,287.2,304.6,2.382,2.965,3.61,25.07,43.72,1011,0,0,0,0,0,0,
15:59:00 29/06/2019,489.3,124.7,673.3,355.8,271.4,286,295.4,2.255,2.845,3.388,25.33,44.97,1011,0,0,0,0,0,0,
16:59:00 29/06/2019,354.1,103.7,604.7,355.6,277.1,294.3,307,2.153,2.677,3.188,24.96,47.65,1010,0,0,0,0,0,0,
17:59:00 29/06/2019,217.9,71.63,525.2,354.4,272.3,289.6,305.8,2.198,2.735,3.258,24.55,50.87,1010,0,0,0,0,0,0,
18:59:00 29/06/2019,97.12,45.82,326.8,351.3,267.2,280.1,296.6,1.79,2.262,2.747,23.81,54.77,1010,0,0,0,0,0,0,
19:59:00 29/06/2019,18.96,14.52,77.57,348.8,252.4,265.6,273.6,1.38,1.67,1.957,22.51,61.27,1010,0,0,0,0,0,0,
20:59:00 29/06/2019,-2.125,-2.072,-0.8159,343.3,241.5,251.2,260.4,2.057,2.368,2.653,21.32,67.77,1009,0,0,0,0,0,0,
21:59:00 29/06/2019,-2.884,-2.801,-0.8631,336.9,235.6,244,252.4,2.17,2.485,2.817,20.43,71.85,1009,0,0,0,0,0,0,
22:59:00 29/06/2019,-3.089,-3.003,-0.9155,328.7,244.1,253.1,262.6,2.092,2.41,2.725,19.29,73.43,1008,0,0,0,0,0,0,
23:59:00 29/06/2019,-2.986,-2.885,-0.896,323.4,239.1,248.8,258.6,1.953,2.27,2.583,18.46,74.41,1008,0,0,0,0,0,0,
00:59:00 30/06/2019,-3.055,-2.947,-0.9691,318.5,245.2,252.6,259.4,1.653,1.877,2.122,17.63,75.9,1008,0,0,0,0,0,0,
01:59:00 30/06/2019,-3.476,-3.364,-0.962,314.7,259.1,277.4,271.7,0.4967,0.635,0.7867,16.53,79.39,1007,0,0,0,0,0,0,
02:59:00 30/06/2019,4.316,4.068,0.8467,315.4,234,243.8,254.3,0.62,0.7833,0.94,15.61,84.49,1007,0,0,0,0,0,0,
03:59:00 30/06/2019,64.16,29.34,339.9,319.6,176.6,186.7,195.3,0.635,0.8033,0.9717,16.07,80.56,1006,0,0,0,0,0,0,
04:59:00 30/06/2019,148,42.64,463.1,325.5,164.7,191.3,206.7,0.6583,0.9367,1.232,17.34,75.01,1006,0,0,0,0,0,0,
05:59:00 30/06/2019,308.3,78,663.1,338.3,159.6,183.9,203.6,0.8433,1.172,1.51,20.32,64.12,1005,0,0,0,0,0,0,
06:59:00 30/06/2019,444.1,63.05,784.6,341.6,155,179.6,196,1.182,1.61,2.052,23.13,52.07,1004,0.01,0.1667,0.003333,0,0,0,
07:59:00 30/06/2019,587.7,65.67,863.4,344.9,175.4,202.2,228.5,1.523,2.018,2.508,24.82,45.96,1004,0,0,0,0,0,0,
08:59:00 30/06/2019,700.2,70.94,890.2,352.8,174.4,202.1,215.9,1.405,1.883,2.4,26.57,43.84,1003,0,0,0,0,0,0,
09:59:00 30/06/2019,784.4,84.58,894.6,358.9,161.2,188.2,216.7,1.425,1.962,2.513,27.91,39.11,1002,0,0,0,0,0,0,
10:59:00 30/06/2019,817.1,117.9,847.8,368.6,170.7,188.2,215.7,1.418,2.005,2.583,28.82,39.02,1001,0,0,0,0,0,0,
11:59:00 30/06/2019,813,177.3,762.9,379.7,175.5,189.4,204.1,1.795,2.458,3.145,29.39,40.28,1000,0,0,0,0,0,0,
12:59:00 30/06/2019,751.9,190.3,691.7,389.7,175.9,190.2,216.8,1.883,2.658,3.437,30.26,38.82,999.9,0,0,0,0,0,0,
13:59:00 30/06/2019,674.4,193.5,641.2,398.8,228.4,242,256.4,4.737,5.792,6.777,30.67,35.97,999.6,0,0,0,0,0,0,
14:59:00 30/06/2019,575.7,169.6,618.2,401.2,233.3,250.2,264.3,4.603,5.937,7.23,30.11,40.33,999.5,0,0,0,0,0,0,
15:59:00 30/06/2019,473.5,148.2,597.6,386.7,260.6,278.8,290.7,4.395,5.575,6.65,27.85,50.44,1000,0,0,0,0,0,0,
16:59:00 30/06/2019,330.7,121.7,482.3,364.7,260.4,281.4,300.8,4.09,5.332,6.612,24.78,52.15,1001,0,0,0,0,0,0,
17:59:00 30/06/2019,133.6,118.2,52.76,368.5,264.7,283.1,299.7,3.588,4.585,5.558,22.96,50.67,1002,0,0,0,0,0,0,
18:59:00 30/06/2019,43.9,43.94,0.3223,376.1,264.4,281.7,293,3.027,3.862,4.657,21.52,50.66,1002,0,0,0,0,0,0,
19:59:00 30/06/2019,19.78,14.46,91.79,341.6,246.5,264.8,274.6,3.168,4.115,5.098,20.41,54.6,1003,0,0,0,0,0,0,
20:59:00 30/06/2019,-1.451,-1.47,-0.6897,326.4,248.8,267.7,285.8,2.892,3.695,4.547,19.01,59.49,1003,0,0,0,0,0,0,
21:59:00 30/06/2019,-2.499,-2.516,-0.7389,322.8,252.2,268.1,284.2,2.757,3.443,4.26,17.85,67.08,1004,0,0,0,0,0,0,
22:59:00 30/06/2019,-2.376,-2.414,-0.7142,320.6,251.2,268.9,286,2.885,3.708,4.573,17.11,69.39,1004,0,0,0,0,0,0,
23:59:00 30/06/2019,-2.334,-2.366,-0.725,317.1,249.2,263.9,281.2,3.108,3.872,4.643,16.17,72.75,1004,0,0,0,0,0,0,
00:59:00 01/07/2019,-1.209,-1.221,-0.3686,351.5,249.1,265.9,282,3.04,3.713,4.377,15.75,76.31,1004,0,0,0,0,0,0,
01:59:00 01/07/2019,-2.157,-2.165,-0.6925,315.7,253.7,269,277.2,2.705,3.303,3.882,15.08,81.12,1003,0,0,0,0,0,0,
02:59:00 01/07/2019,4.075,3.922,0.3863,313.6,246.9,251.6,261.4,2.533,3.042,3.6,14.64,84.1,1003,0,0,0,0,0,0,
03:59:00 01/07/2019,55.94,30.31,233.7,315.2,235,245.8,255.9,2.858,3.328,3.767,14.65,85.03,1003,0,0,0,0,0,0,
04:59:00 01/07/2019,161.8,64.4,462.4,320.7,233.3,244.6,255.6,3.093,3.708,4.277,15.25,82.08,1003,0,0,0,0,0,0,
