Time(utc),GHI,DHI,DNI,LWD,wind_dir_min,wind_dir_avg,wind_dir_max,wind_speed_min,wind_speed_avg,wind_speed_max,air_temperature,relative_humidity,air_pressure,rain_accumulation,rain_duration,rain_intensity,hail_accumulation,hail_duration,hail_intensity,
22:59:00 07/01/2017,-0.05433,-0.4567,0.1936,0.1936,90.68,72.67,67,1.212,1.508,1.778,0.535,82.8,1018,0,0,0,0,0,0,
23:59:00 07/01/2017,-0.257,-0.6225,0.0424,0.0424,129.1,86.6,62.98,1.058,1.283,1.517,0.19,82.06,1019,0,0,0,0,0,0,
00:59:00 08/01/2017,-0.3538,-0.6853,0.1424,0.1424,75.93,73.53,77.82,0.8417,1.048,1.245,0.05,82.64,1019,0,0,0,0,0,0,
01:59:00 08/01/2017,-0.7306,-0.9271,0.0822,0.0822,62.98,50.9,60.17,0.7683,0.98,1.188,-0.006667,82.95,1019,0,0,0,0,0,0,
02:59:00 08/01/2017,-1.044,-1.229,0.06536,0.06536,175,121.4,122.5,0.5067,0.6467,0.7833,-0.09667,83.57,1020,0,0,0,0,0,0,
03:59:00 08/01/2017,-0.3046,-0.6166,0.1813,0.1813,81.85,77.98,67.48,1.07,1.238,1.4,-0.1167,82.58,1020,0,0,0,0,0,0,
04:59:00 08/01/2017,-0.2044,-0.5008,0.08593,0.08593,55.55,64.3,72.67,1.52,1.772,2.023,-0.1767,81.68,1021,0,0,0,0,0,0,
05:59:00 08/01/2017,-0.2435,-0.4778,0.1571,0.1571,59.3,65.63,72.17,1.025,1.238,1.43,-0.5,83.42,1022,0,0,0,0,0,0,
06:59:00 08/01/2017,-0.2601,-0.505,0.05315,0.05315,72.73,75.73,73.07,1.258,1.488,1.7,-0.7133,84.37,1022,0,0,0,0,0,0,
07:59:00 08/01/2017,1.922,1.76,0.2833,0.2833,130.2,139.3,127.8,0.81,0.985,1.158,-0.9733,85.77,1022,0,0,0,0,0,0,
08:59:00 08/01/2017,18.49,18.43,0.3425,0.3425,195.4,192.6,190.5,0.6233,0.7667,0.9033,-0.9567,85.63,1023,0,0,0,0,0,0,
09:59:00 08/01/2017,30.18,30.3,0.5033,0.5033,264,263.8,258.2,0.9483,1.122,1.308,-1.095,85.58,1023,0,0,0,0,0,0,
10:59:00 08/01/2017,41.06,41.41,0.4629,0.4629,270.9,280.6,290.6,1.33,1.56,1.787,-1.178,86.49,1024,0,0,0,0,0,0,
11:59:00 08/01/2017,43.48,43.92,0.3397,0.3397,273.8,285.4,285,1.2,1.432,1.663,-1.398,87.24,1023,0,0,0,0,0,0,
12:59:00 08/01/2017,53.39,53.67,0.03649,0.03649,242.8,251.2,260.3,1.455,1.692,1.922,-1.343,87.3,1023,0,0,0,0,0,0,
13:59:00 08/01/2017,30.3,30.3,-0.003057,-0.003057,257.6,267.4,277.3,1.5,1.768,2.042,-1.297,87.34,1023,0,0,0,0,0,0,
14:59:00 08/01/2017,9.905,9.637,-0.1334,-0.1334,248.7,255.9,263.5,1.605,1.85,2.097,-1.315,87.3,1023,0,0,0,0,0,0,
15:59:00 08/01/2017,0.4936,0.2861,0.4605,0.4605,240.1,246.9,253.1,1.805,2.055,2.305,-1.245,87.18,1023,0,0,0,0,0,0,
16:59:00 08/01/2017,-0.186,-0.3056,0.459,0.459,239.4,248.4,257.4,1.955,2.233,2.497,-1.2,87.38,1023,0,0,0,0,0,0,
17:59:00 08/01/2017,-0.3088,-0.3615,0.3404,0.3404,240,249,258.8,2.005,2.29,2.595,-1.183,87.63,1022,0,0,0,0,0,0,
18:59:00 08/01/2017,-0.03386,-0.1452,0.4571,0.4571,237.4,245.7,253.8,2.042,2.385,2.705,-1.082,87.76,1022,0,0,0,0,0,0,
19:59:00 08/01/2017,-0.004935,-0.1621,0.4113,0.4113,221.4,229.7,239,1.887,2.202,2.493,-0.595,87.32,1022,0,0,0,0,0,0,
20:59:00 08/01/2017,-0.176,-0.1837,0.3564,0.3564,230,241.5,252.7,2.213,2.575,2.915,-0.07,85.14,1022,0,0,0,0,0,0,
21:59:00 08/01/2017,-0.2616,-0.2823,0.307,0.307,242.8,251.4,260.3,2.762,3.21,3.65,0.2733,83.03,1021,0,0,0,0,0,0,
22:59:00 08/01/2017,-0.3946,-0.3702,0.243,0.243,241.6,249.4,258.2,3.375,3.848,4.283,0.3,83.09,1021,0,0,0,0,0,0,
23:59:00 08/01/2017,-0.09212,-0.1675,0.3887,0.3887,230.9,239.7,249.8,2.15,2.477,2.797,0.33,83.84,1020,0,0,0,0,0,0,
00:59:00 09/01/2017,-0.08345,-0.229,0.3847,0.3847,211.8,223.9,235.4,1.468,1.748,1.997,0.4817,83.44,1020,0,0,0,0,0,0,
01:59:00 09/01/2017,-0.2619,-0.4732,0.2253,0.2253,217.4,226,234.1,1.568,1.85,2.147,0.5233,84.39,1020,0,0,0,0,0,0,
02:59:00 09/01/2017,-0.06159,-0.2528,0.3956,0.3956,228.4,236.3,244.2,2.297,2.633,2.933,0.6667,85.59,1019,0,0,0,0,0,0,
03:59:00 09/01/2017,0.03429,-0.09548,0.422,0.422,229.8,239.8,250.2,2.375,2.795,3.237,1.055,86.73,1018,0,0,0,0,0,0,
04:59:00 09/01/2017,-0.02881,-0.1363,0.371,0.371,227,237.2,242.3,2.513,2.928,3.323,1.273,87.34,1017,0,0,0,0,0,0,
05:59:00 09/01/2017,-0.008826,-0.1254,0.2631,0.2631,210.5,222.1,232.8,2.182,2.635,3.097,1.485,87.7,1017,0,0,0,0,0,0,
06:59:00 09/01/2017,-0.002789,-0.09099,0.2757,0.2757,216.1,226.3,236.2,2.527,2.978,3.427,1.89,88.1,1017,0,0,0,0,0,0,
07:59:00 09/01/2017,1.831,1.746,0.2201,0.2201,211.6,224.3,236.6,1.863,2.218,2.59,2.278,88.28,1017,0,0,0,0,0,0,
08:59:00 09/01/2017,10.09,10.05,0.05783,0.05783,220.8,230.8,240.4,2.235,2.605,2.967,2.61,88.31,1016,0,0,0,0,0,0,
09:59:00 09/01/2017,22.63,22.71,0.1042,0.1042,227.7,237,247,1.932,2.248,2.538,2.76,88.35,1016,0,0,0,0,0,0,
10:59:00 09/01/2017,42.31,42.4,0.07553,0.07553,229.5,238.7,248.4,2.088,2.402,2.707,3.127,88.17,1015,0,0,0,0,0,0,
11:59:00 09/01/2017,38.56,38.61,0.03381,0.03381,225.8,236,245.8,2.077,2.422,2.73,3.337,87.81,1015,0,0,0,0,0,0,
12:59:00 09/01/2017,29.39,29.58,-0.005349,-0.005349,199.5,213.4,228.7,1.962,2.422,2.877,3.332,87.66,1014,0,0,0,0,0,0,
13:59:00 09/01/2017,23.76,23.92,0.1501,0.1501,199.1,212.2,226.4,1.977,2.49,2.948,3.157,87.95,1013,0,0,0,0,0,0,
14:59:00 09/01/2017,10.84,10.86,0.06775,0.06775,201.6,216.1,230,2.148,2.632,3.133,3.13,88.25,1013,0,0,0,0,0,0,
15:59:00 09/01/2017,0.274,0.1752,0.2571,0.2571,198.8,214,222.6,1.948,2.327,2.687,2.935,88.03,1012,0,0,0,0,0,0,
16:59:00 09/01/2017,-0.3307,-0.3387,0.08715,0.08715,198,213.8,228.5,2.07,2.642,3.148,2.678,87.09,1012,0,0,0,0,0,0,
17:59:00 09/01/2017,-0.4548,-0.4525,0.143,0.143,172.1,190.3,210.4,1.817,2.318,2.827,2.545,84.46,1011,0,0,0,0,0,0,
18:59:00 09/01/2017,-0.5655,-0.6154,-0.0434,-0.0434,164.6,186.1,205.9,1.835,2.382,2.938,2.288,81.46,1010,0,0,0,0,0,0,
19:59:00 09/01/2017,-1.309,-1.1,-0.1718,-0.1718,161.4,180,201.4,2.263,2.905,3.563,2.023,74.9,1010,0,0,0,0,0,0,
20:59:00 09/01/2017,-1.443,-1.247,-0.143,-0.143,160.3,190.4,213.6,2.01,2.782,3.55,1.58,78.64,1009,0,0,0,0,0,0,
21:59:00 09/01/2017,-0.4418,-0.4527,0.01871,0.01871,150.3,172,197.1,2.362,3.173,3.942,1.648,76.9,1008,0,0,0,0,0,0,
22:59:00 09/01/2017,-0.6283,-0.6412,-0.04685,-0.04685,160,184.1,200.4,2.1,2.872,3.705,1.222,76.18,1008,0,0,0,0,0,0,
23:59:00 09/01/2017,-0.4346,-0.5205,-0.0133,-0.0133,156.6,177.6,198.2,2.455,3.37,4.278,0.9417,76.83,1007,0,0,0,0,0,0,
00:59:00 10/01/2017,-0.4356,-0.5077,0.008349,0.008349,163.9,184.5,200,2.032,2.792,3.58,0.875,76.4,1006,0,0,0,0,0,0,
01:59:00 10/01/2017,-0.2605,-0.4134,-0.01133,-0.01133,146,160.8,180.6,2.735,3.447,4.112,0.8983,76.76,1005,0,0,0,0,0,0,
02:59:00 10/01/2017,-0.4918,-0.6633,-0.1016,-0.1016,141.4,152,171.4,2.382,3.227,4.043,0.9017,78.19,1005,0,0,0,0,0,0,
03:59:00 10/01/2017,-0.729,-0.8229,-0.0879,-0.0879,142.6,155.6,173.3,2.63,3.307,3.962,0.8717,80.96,1004,0,0,0,0,0,0,
04:59:00 10/01/2017,-0.5002,-0.7287,-0.01109,-0.01109,144.2,158.8,171.9,2.268,2.843,3.42,1.398,81.61,1004,0,0,0,0,0,0,
05:59:00 10/01/2017,-0.6476,-0.8119,-0.1214,-0.1214,138.4,158.6,177.3,2.805,3.552,4.307,1.313,83.35,1003,0,0,0,0,0,0,
06:59:00 10/01/2017,-0.4245,-0.546,-0.002506,-0.002506,140.7,160.2,178.3,2.51,3.258,4.023,1.557,81.95,1004,0,0,0,0,0,0,
07:59:00 10/01/2017,1.594,1.435,-0.03762,-0.03762,134.9,155.5,168.7,2.722,3.368,3.955,1.66,80.07,1004,0,0,0,0,0,0,
08:59:00 10/01/2017,12.27,12.32,0.0284,0.0284,145.5,163.1,178.6,2.452,3.047,3.76,1.432,79.59,1004,0,0,0,0,0,0,
09:59:00 10/01/2017,25.84,26.07,0.1051,0.1051,138.4,156.6,176.4,2.212,2.923,3.628,1.46,80.16,1004,0,0,0,0,0,0,
10:59:00 10/01/2017,41.24,41.68,0.1701,0.1701,137.9,163.2,182.5,2.408,3.165,3.965,1.39,80.25,1004,0,0,0,0,0,0,
11:59:00 10/01/2017,59.2,59.95,0.1927,0.1927,141.8,163.1,184.2,2.792,3.555,4.388,1.323,80.11,1003,0,0,0,0,0,0,
12:59:00 10/01/2017,34.06,34.41,0.1372,0.1372,145,168.4,191.3,2.158,2.843,3.533,1.55,78.75,1003,0,0,0,0,0,0,
13:59:00 10/01/2017,26.98,27.25,0.1156,0.1156,139.8,162.2,184.4,2.112,2.758,3.47,1.467,78.28,1003,0,0,0,0,0,0,
14:59:00 10/01/2017,5.161,5.143,0.01105,0.01105,145,169.8,194.4,1.843,2.495,3.185,1.358,77.74,1003,0,0,0,0,0,0,
15:59:00 10/01/2017,0.04983,-0.05613,0.08502,0.08502,151.8,173.4,192.2,1.77,2.373,2.98,1.443,78.14,1003,0,0,0,0,0,0,
16:59:00 10/01/2017,-0.1909,-0.3268,0.1004,0.1004,154.1,174.5,194.7,1.945,2.532,3.147,1.792,77.98,1004,0,0,0,0,0,0,
17:59:00 10/01/2017,-0.2351,-0.3557,0.07735,0.07735,160.7,179.1,200.9,1.92,2.588,3.237,2,77.33,1004,0,0,0,0,0,0,
18:59:00 10/01/2017,-0.3501,-0.4763,0.05921,0.05921,159.7,187,211.8,1.945,2.642,3.323,2.095,77.85,1004,0,0,0,0,0,0,
19:59:00 10/01/2017,-0.8523,-0.921,-0.01044,-0.01044,161.2,186.3,211.5,1.913,2.527,3.153,1.778,80.18,1004,0,0,0,0,0,0,
20:59:00 10/01/2017,-0.5769,-0.6978,0.02716,0.02716,156.8,185.6,208.7,1.67,2.445,3.192,1.573,79.68,1004,0,0,0,0,0,0,
21:59:00 10/01/2017,-0.2039,-0.2945,0.1226,0.1226,166.6,190.5,216.7,1.81,2.493,3.215,1.672,77.65,1004,0,0,0,0,0,0,
22:59:00 10/01/2017,-0.2547,-0.3056,0.1194,0.1194,169.6,191.4,213.4,1.97,2.658,3.342,1.663,76.78,1004,0,0,0,0,0,0,
23:59:00 10/01/2017,-0.2575,-0.3193,0.1052,0.1052,172.1,195,219.7,1.845,2.565,3.27,1.6,77,1003,0,0,0,0,0,0,
00:59:00 11/01/2017,-0.2594,-0.3093,0.1064,0.1064,167.8,190.5,208,1.957,2.647,3.365,1.597,77.97,1002,0,0,0,0,0,0,
01:59:00 11/01/2017,-0.3144,-0.3747,0.07452,0.07452,169.3,189.5,210.1,1.842,2.567,3.368,1.623,78.85,1001,0,0,0,0,0,0,
02:59:00 11/01/2017,-0.2444,-0.3409,0.07535,0.07535,154.1,167.2,194.4,1.84,2.632,3.488,1.768,80.48,999.8,0,0,0,0,0,0,
03:59:00 11/01/2017,-0.1864,-0.2854,0.1052,0.1052,170.2,182,206.3,2.255,3.042,3.847,2.025,81.23,998.5,0,0,0,0,0,0,
04:59:00 11/01/2017,-0.4119,-0.4809,0.03789,0.03789,162.2,185.9,206.2,2.198,2.985,3.758,2.103,81.31,997.3,0,0,0,0,0,0,
05:59:00 11/01/2017,-0.4211,-0.445,0.05271,0.05271,160.1,181.4,198.8,2.165,3.077,3.983,2.26,81.16,995.4,0,0,0,0,0,0,
06:59:00 11/01/2017,-0.4702,-0.4452,0.05362,0.05362,162.5,185.4,209.2,2.81,3.92,5.077,2.373,79.73,993.3,0,0,0,0,0,0,
07:59:00 11/01/2017,3.165,3.175,-0.01107,-0.01107,149.7,181.8,214.9,2.738,4.157,5.485,2.248,80.05,991.3,0,0,0,0,0,0,
08:59:00 11/01/2017,5.424,5.425,-0.01433,-0.01433,150.3,181.5,202.9,3.813,5.29,6.653,2.345,78.21,989.4,0,0.1667,0,0,0,0,
09:59:00 11/01/2017,4.438,4.609,-0.247,-0.247,148.4,178.5,202.8,3.313,4.912,6.417,1.888,80.35,987,0.17,25.17,0.1333,0,0,0,
10:59:00 11/01/2017,7.693,7.762,-0.1914,-0.1914,156.4,185.1,208.7,3.395,5.017,6.623,1.028,86.27,984.2,0.22,28.5,0.1767,0,0,0,
11:59:00 11/01/2017,8.194,8.478,-0.2161,-0.2161,156.7,175.5,201.6,3.692,5.46,7.123,0.8283,87.96,981.6,0.23,35.17,0.1867,0,0,0,
12:59:00 11/01/2017,12.62,12.92,-0.02074,-0.02074,171.5,197.2,216.7,3.352,4.582,5.87,1.082,88.14,980.4,0.11,23.83,0.075,0,0,0,
13:59:00 11/01/2017,15.3,15.71,0.166,0.166,189.7,208.8,225.2,2.988,3.947,4.852,1.822,87.81,979.4,0.68,27.33,0.655,0,0,0,
14:59:00 11/01/2017,11.94,11.89,0.1622,0.1622,198.5,215.5,231.8,2.75,3.51,4.295,2.8,87.71,978.8,0.03,6.167,0.01667,0,0,0,
15:59:00 11/01/2017,0.4431,0.2413,0.1575,0.1575,210,223.2,234.8,3.428,4.312,5.143,3.883,84.78,978.7,0.34,18.17,0.32,0,0,0,
16:59:00 11/01/2017,-0.2458,-0.4255,-0.09941,-0.09941,212.6,226.3,239.7,3.682,4.455,5.208,4.228,83.63,978.5,0.13,6,0.115,0,0,0,
17:59:00 11/01/2017,-0.566,-0.6992,-0.2297,-0.2297,237.6,248.2,257.6,4.647,5.462,6.325,4.335,81.03,978.5,0,0,0,0,0,0,
18:59:00 11/01/2017,-2.122,-1.58,-0.5872,-0.5872,235.6,247.9,260.9,4.597,5.477,6.38,4.222,79.3,978.7,0,0,0,0,0,0,
19:59:00 11/01/2017,-1.62,-1.103,-0.3014,-0.3014,237.7,247.5,258.1,4.453,5.168,5.895,4.293,79.85,979.1,0,0,0,0,0,0,
20:59:00 11/01/2017,-1.049,-0.8177,-0.1798,-0.1798,238.8,250.2,261.8,5.092,5.997,6.972,4.637,78,979.6,0,0,0,0,0,0,
21:59:00 11/01/2017,-0.9567,-0.7998,-0.1224,-0.1224,247.9,256.8,266.9,5.028,5.963,6.938,4.518,76.94,980.2,0,0,0,0,0,0,
22:59:00 11/01/2017,-1.338,-1.12,-0.2207,-0.2207,248,261.7,275,4.413,5.548,6.608,4.367,76.36,980.9,0,0,0,0,0,0,
23:59:00 11/01/2017,-1.541,-1.259,-0.293,-0.293,251,263.9,276.7,4.675,5.717,6.778,4.125,76.08,981.7,0,0,0,0,0,0,
00:59:00 12/01/2017,-1.579,-1.314,-0.2925,-0.2925,249.2,262.9,275.2,4.825,5.815,6.767,3.953,74.81,982.4,0,0,0,0,0,0,
01:59:00 12/01/2017,-1.439,-1.203,-0.2237,-0.2237,254.1,267.3,280.4,4.317,5.08,5.893,3.62,75.09,983.2,0,0,0,0,0,0,
02:59:00 12/01/2017,-2.232,-1.81,-0.4958,-0.4958,245.5,257.6,269.6,4.145,5.025,5.87,3.392,77.61,983.6,0,0,0,0,0,0,
03:59:00 12/01/2017,-1.892,-1.548,-0.4064,-0.4064,244.7,257.3,270.5,4.477,5.233,6.027,3.57,74.49,984,0,0,0,0,0,0,
04:59:00 12/01/2017,-1.63,-1.339,-0.2122,-0.2122,242.7,254.3,258.9,4.803,5.698,6.522,3.457,75.1,984.2,0.01,1.667,0.01333,0,0,0,
05:59:00 12/01/2017,-1.691,-1.418,-0.2223,-0.2223,241.1,253.3,266,4.443,5.318,6.27,3.42,75.15,984.4,0,0,0,0,0,0,
06:59:00 12/01/2017,-1.495,-1.252,-0.3188,-0.3188,245.7,257.3,268.8,5.302,6.265,7.218,3.178,74.84,984.6,0,0,0,0,0,0,
07:59:00 12/01/2017,5.094,5.319,0.5892,0.5892,240.8,252.9,265.8,5.803,6.928,8.113,3.067,74.65,984.8,0,0,0,0,0,0,
08:59:00 12/01/2017,41.86,42.46,1.254,1.254,235.8,250.6,265.2,4.868,5.917,6.923,2.607,78.26,985.4,0.09,13,0.07333,0,0,0,
09:59:00 12/01/2017,95.7,70.65,207.4,207.4,234.9,244.3,253.6,4.42,5.172,5.99,2.563,79.86,985.6,0.08,5.5,0.075,0,0,0,
10:59:00 12/01/2017,167.5,92.88,400,400,237.3,249.4,261.9,5.862,6.872,7.942,3.695,71.74,985.7,0.01,0.1667,0,0,0,0,
11:59:00 12/01/2017,161.6,92.9,322.2,322.2,239.1,252.6,266.2,6.072,7.197,8.355,4.13,69.39,985.4,0,0.5,0,0,0,0,
12:59:00 12/01/2017,141.9,86.2,278.7,278.7,243.1,255.2,266.8,5.697,6.84,7.987,4.437,67.05,985.5,0,0.1667,0,0,0,0,
13:59:00 12/01/2017,74.93,47.14,182,182,244.8,256.9,269.2,5.402,6.448,7.425,4.13,67.69,985.8,0,0.3333,0,0,0,0,
14:59:00 12/01/2017,24.27,19.7,50.01,50.01,242.4,252.7,264.1,5.227,6.168,7.138,3.6,70.05,986.1,0,0,0,0,0,0,
15:59:00 12/01/2017,-1.208,-0.8379,-0.4354,-0.4354,241.3,252.4,264,4.71,5.613,6.535,2.853,72.35,986.4,0,0,0,0,0,0,
16:59:00 12/01/2017,-2.334,-1.843,-0.4913,-0.4913,233.2,243.2,253.3,4.117,4.863,5.578,2.468,74.1,986.5,0,0,0,0,0,0,
17:59:00 12/01/2017,-2.571,-2.041,-0.5482,-0.5482,236.2,245.5,254.9,3.99,4.733,5.407,2.347,71.45,986.3,0,0,0,0,0,0,
18:59:00 12/01/2017,-2.674,-2.122,-0.5454,-0.5454,239,248.5,257.6,3.675,4.33,4.955,2.358,70.32,986.1,0,0,0,0,0,0,
19:59:00 12/01/2017,-2.668,-2.082,-0.4874,-0.4874,233.4,243.8,254.7,2.963,3.498,4.035,1.9,73.91,985.8,0,0,0,0,0,0,
20:59:00 12/01/2017,-2.808,-2.165,-0.4637,-0.4637,221.2,232.7,243.4,2.855,3.338,3.805,1.912,74.28,985.7,0,0,0,0,0,0,
21:59:00 12/01/2017,-2.728,-2.186,-0.4178,-0.4178,200,213.7,225.2,2.918,3.495,4.037,1.495,76.39,985.4,0,0,0,0,0,0,
22:59:00 12/01/2017,-2.784,-2.271,-0.3944,-0.3944,193.4,210.1,226.4,2.005,2.567,3.087,1.082,80.63,984.9,0,0,0,0,0,0,
23:59:00 12/01/2017,-2.523,-2.085,-0.3588,-0.3588,198.4,212.7,225.7,2.395,2.905,3.405,1.008,82.37,984.5,0,0,0,0,0,0,
00:59:00 13/01/2017,-1.044,-0.8701,0.01995,0.01995,193.8,209.7,225.4,2.183,2.78,3.395,1.035,84.27,984.3,0,0,0,0,0,0,
01:59:00 13/01/2017,-0.8154,-0.7226,0.06185,0.06185,195.8,211.8,228.7,1.958,2.465,2.973,1.197,84.68,984,0,0,0,0,0,0,
02:59:00 13/01/2017,-0.8868,-0.7964,0.1157,0.1157,222.8,230.8,239.3,2.307,2.63,2.977,1.032,85.11,983.3,0,0,0,0,0,0,
03:59:00 13/01/2017,-0.6411,-0.7258,0.2874,0.2874,239.7,247.4,254.9,1.372,1.552,1.737,0.77,86.01,982.9,0,0,0,0,0,0,
04:59:00 13/01/2017,-1.009,-0.9706,0.09919,0.09919,242.2,250.4,258.9,1.02,1.162,1.312,0.3917,86.8,982.5,0,0,0,0,0,0,
05:59:00 13/01/2017,-0.1906,-0.5303,-0.05195,-0.05195,105.6,114.4,122.8,0.8267,0.9883,1.143,0.03667,87.66,982.5,0,0,0,0,0,0,
06:59:00 13/01/2017,0.1244,-0.3894,0.1983,0.1983,160,165.8,172.9,0.3783,0.4967,0.63,0.5083,88.16,982.3,0,0,0,0,0,0,
07:59:00 13/01/2017,2.579,2.144,0.09246,0.09246,126.9,133.5,116.3,0.4467,0.5717,0.695,0.5917,88.03,982.7,0,0,0,0,0,0,
08:59:00 13/01/2017,14.36,13.99,0.2264,0.2264,189.8,203.1,209.4,0.5217,0.6467,0.775,0.7567,87.83,983.1,0,0,0,0,0,0,
09:59:00 13/01/2017,24.8,24.7,0.2234,0.2234,156.4,143.9,129.4,0.6067,0.75,0.9017,0.665,87.61,983.6,0,0,0,0,0,0,
10:59:00 13/01/2017,45.56,45.76,0.5006,0.5006,276.2,284.4,280.6,0.8,0.95,1.113,0.94,85.95,984.1,0,0,0,0,0,0,
11:59:00 13/01/2017,37.04,37.36,0.1274,0.1274,287.3,298.9,298.5,1.2,1.413,1.628,0.9483,84.34,984.6,0,0,0,0,0,0,
12:59:00 13/01/2017,31.1,31.43,0.3384,0.3384,300.6,305.9,288,1.43,1.712,1.975,0.5517,85.43,985.1,0,0,0,0,0,0,
13:59:00 13/01/2017,41.81,42.11,0.3592,0.3592,266.9,280.2,292,1.148,1.418,1.663,0.5017,84.42,985.4,0,0,0,0,0,0,
14:59:00 13/01/2017,29.1,25.22,47.57,47.57,238.4,245.2,252.2,1.873,2.11,2.335,0.3817,84.05,985.7,0,0,0,0,0,0,
15:59:00 13/01/2017,0.2899,0.4241,0.02474,0.02474,239.6,251,262.1,1.985,2.288,2.622,0.05833,85.26,986.1,0,0,0,0,0,0,
16:59:00 13/01/2017,-0.4308,-0.512,0.3956,0.3956,240.8,250.2,258.7,1.837,2.15,2.457,0.035,86.57,986.6,0,0,0,0,0,0,
17:59:00 13/01/2017,-0.441,-0.601,0.3531,0.3531,227.6,237.7,247.1,1.805,2.123,2.425,0.025,86.84,987,0,0,0,0,0,0,
18:59:00 13/01/2017,-0.433,-0.5033,0.3112,0.3112,232.2,239.3,246.9,2.005,2.253,2.503,-0.425,87.66,987.4,0,0,0,0,0,0,
19:59:00 13/01/2017,-0.803,-0.7939,0.2429,0.2429,231.8,238.5,244.7,1.342,1.55,1.773,-0.8033,88.02,987.9,0,0,0,0,0,0,
20:59:00 13/01/2017,-1.429,-1.397,0.2088,0.2088,235,239.9,250.7,0.74,0.87,1.003,-1.153,88.15,988.1,0,0,0,0,0,0,
21:59:00 13/01/2017,-2.91,-3.043,-0.461,-0.461,165.8,172.9,183.6,0.19,0.2933,0.3883,-1.748,87.68,988.3,0,0,0,0,0,0,
22:59:00 13/01/2017,-1.866,-1.943,0.0326,0.0326,208.4,220.8,231.7,0.7583,0.925,1.085,-1.438,87.43,988.6,0,0,0,0,0,0,
23:59:00 13/01/2017,-1.985,-1.748,-0.2192,-0.2192,219.7,227.9,235.7,1.06,1.235,1.437,-0.2967,85.99,988.9,0,0,0,0,0,0,
00:59:00 14/01/2017,-2.55,-2.15,-0.2701,-0.2701,238.6,244.3,249.8,1.377,1.563,1.745,-0.2333,84.25,989.2,0,0,0,0,0,0,
01:59:00 14/01/2017,-2.747,-2.332,-0.272,-0.272,241.6,247.3,252.9,1.638,1.803,1.993,-0.3133,83.48,989.6,0,0,0,0,0,0,
02:59:00 14/01/2017,-2.937,-2.454,-0.3369,-0.3369,243.2,248.9,254.7,1.718,1.907,2.1,-0.58,84.35,989.9,0,0,0,0,0,0,
03:59:00 14/01/2017,-3.421,-2.845,-0.4044,-0.4044,246.1,251.2,257,1.458,1.668,1.852,-0.735,84.71,989.7,0,0,0,0,0,0,
04:59:00 14/01/2017,-2.987,-3.112,-0.4095,-0.4095,248.1,254.3,259.8,1.125,1.287,1.445,-0.8617,83.63,990,0,0,0,0,0,0,
05:59:00 14/01/2017,-2.818,-2.614,-0.3522,-0.3522,209.8,219.8,229.5,1.578,1.86,2.138,-0.8467,82.19,990.3,0,0,0,0,0,0,
06:59:00 14/01/2017,-2.407,-2.255,-0.3529,-0.3529,204.7,216.4,227.8,1.763,2.068,2.383,-1.143,83.18,990.7,0,0,0,0,0,0,
07:59:00 14/01/2017,3.893,3.621,1.069,1.069,187.4,203.7,218.6,1.405,1.848,2.243,-0.8817,83.8,990.9,0,0,0,0,0,0,
08:59:00 14/01/2017,9.691,9.627,0.1582,0.1582,184.6,203.9,223.6,1.462,1.883,2.295,-0.2067,84.26,991,0.03,4.5,0.02167,0,0,0,
09:59:00 14/01/2017,48.99,47.7,12.22,12.22,208.7,220.5,231,1.648,1.97,2.29,0.1683,85.58,991.4,0,0,0,0,0,0,
10:59:00 14/01/2017,207.4,113.6,318.5,318.5,240.5,250.8,260.9,1.9,2.24,2.6,1.025,83.05,991.5,0,0,0,0,0,0,
11:59:00 14/01/2017,115.1,110.1,27.34,27.34,247.4,259.6,270.3,2.098,2.535,2.937,1.498,79.71,991.6,0,0,0,0,0,0,
12:59:00 14/01/2017,73.1,73.68,0.3822,0.3822,250,259.9,270,1.877,2.225,2.558,1.938,79,991.9,0,0,0,0,0,0,
13:59:00 14/01/2017,41.2,39.88,13.91,13.91,248.9,258.1,268.3,2.097,2.422,2.748,1.862,78.26,992.4,0,0,0,0,0,0,
14:59:00 14/01/2017,20.65,20.02,6.23,6.23,240,248.1,256,2.147,2.427,2.705,1.712,78.85,992.7,0,0,0,0,0,0,
15:59:00 14/01/2017,0.01755,-0.05297,0.1478,0.1478,232.6,239.4,246.2,1.437,1.663,1.91,1.567,79.45,992.9,0.04,2.167,0.04333,0,0,0,
16:59:00 14/01/2017,-0.849,-0.7682,0.3668,0.3668,233.2,241,248.6,1.863,2.132,2.397,1.383,80.74,993.4,0,0,0,0,0,0,
17:59:00 14/01/2017,-0.7282,-0.835,0.489,0.489,240.4,248.9,257,1.758,2.007,2.268,0.8417,84.07,993.8,0,0,0,0,0,0,
18:59:00 14/01/2017,-0.6464,-0.7746,0.289,0.289,244.1,251.8,260.5,1.362,1.567,1.773,0.865,85.73,994.3,0,0.5,0.001667,0,0,0,
19:59:00 14/01/2017,-1.73,-1.535,-0.01915,-0.01915,255.6,261.3,267.2,1.332,1.488,1.652,0.905,85.8,994.9,0,0,0,0,0,0,
20:59:00 14/01/2017,-1.657,-1.484,0.1633,0.1633,261.3,268.9,276.5,1.412,1.612,1.815,0.5717,86.35,995.5,0,0,0,0,0,0,
21:59:00 14/01/2017,-1.061,-1.124,0.221,0.221,292.2,300.4,307.9,1.108,1.295,1.492,0.63,86.85,996.2,0,0,0,0,0,0,
